DATE,NVDA_EPS_EZ_EST,NVDA_EPS_WS_EST,NVDA_EPS_ACT,NVDA_EPS_SURPRISE,NVDA_EPS_FLAG,NVDA_DAYS_SINCE_EPS,NVDA_VOLUME,NVDA_OPEN,NVDA_HIGH,NVDA_LOW
2016-02-10,0.09,0.08,0.11,0.01,0,65,34391189.97,6.261247343,6.441883665,6.173370503
2016-02-11,0.09,0.08,0.11,0.01,0,66,34836077.43,6.048878904,6.239279147,6.048878904
2016-02-12,0.09,0.08,0.11,0.01,0,67,34904909.93,6.273452272,6.292980509,6.041554052
2016-02-16,0.09,0.08,0.11,0.01,1,68,49707648.61,6.371095666,6.59811179,6.351567422
2016-02-17,0.09,0.08,0.09,0.01,1,69,79010407.04,6.671342792,6.815363768,6.644491282
2016-02-18,0.09,0.08,0.09,0,1,1,109447538.4,7.306010394,7.562318622,7.298687129
2016-02-19,0.09,0.08,0.09,0,0,2,53832549.54,7.293804739,7.496410414,7.237661105
2016-02-22,0.09,0.08,0.09,0,0,3,46053046.7,7.537909247,7.779571909,7.52326318
2016-02-23,0.09,0.08,0.09,0,0,4,37830315.89,7.633106213,7.786891005,7.596490831
2016-02-24,0.09,0.08,0.09,0,0,5,34498923.54,7.681929695,7.779571375,7.469560112
2016-02-25,0.09,0.08,0.09,0,0,6,35806155.76,7.796658835,7.823509879,7.645314598
2016-02-26,0.09,0.08,0.09,0,0,7,37070791.08,7.82106785,7.840595624,7.655077576
2016-02-29,0.09,0.08,0.09,0,0,8,32995286.17,7.744215329,7.844662246,7.678067222
2016-03-01,0.09,0.08,0.09,0,0,9,35582713.98,7.702566049,8.023506165,7.690316141
2016-03-02,0.09,0.08,0.09,0,0,10,23859085.01,7.979409904,8.099456704,7.964710009
2016-03-03,0.09,0.08,0.09,0,0,11,30817662.26,8.060257766,8.094556584,7.891212256
2016-03-04,0.09,0.08,0.09,0,0,12,17888706.12,8.060255767,8.067605245,7.913259667
2016-03-07,0.09,0.08,0.09,0,0,13,24487275.59,7.930408464,7.984307123,7.820162099
2016-03-08,0.09,0.08,0.09,0,0,14,28055948.4,7.842213006,7.8887622,7.754015985
2016-03-09,0.09,0.08,0.09,0,0,15,22734159.43,7.847111512,7.859361888,7.673167016
2016-03-10,0.09,0.08,0.09,0,0,16,29193129.3,7.820163099,7.864261371,7.604569837
2016-03-11,0.09,0.08,0.09,0,0,17,28306977.06,7.876512568,7.896111491,7.783415117
2016-03-14,0.09,0.08,0.09,0,0,18,19420179.22,7.856912276,7.945109758,7.820163481
2016-03-15,0.09,0.08,0.09,0,0,19,23083962.4,7.871612547,7.923060769,7.734416353
2016-03-16,0.09,0.08,0.09,0,0,20,37107655.09,7.815263073,8.136203216,7.77851428
2016-03-17,0.09,0.08,0.09,0,0,21,36090898.91,8.079852947,8.119051712,7.930407365
2016-03-18,0.09,0.08,0.09,0,0,22,55666170.32,8.136204141,8.390996673,8.084755919
2016-03-21,0.09,0.08,0.09,0,0,23,34468387.3,8.209701788,8.310148718,8.121505235
2016-03-22,0.09,0.08,0.09,0,0,24,24695858.92,8.280746015,8.351794062,8.190099055
2016-03-23,0.09,0.08,0.09,0,0,25,43777641.28,8.32974983,8.496344901,8.29300056
2016-03-24,0.09,0.08,0.09,0,0,26,24996265.06,8.359147294,8.462044672,8.332197958
2016-03-28,0.09,0.08,0.09,0,0,27,27081229.81,8.432643696,8.569839869,8.422844703
2016-03-29,0.09,0.08,0.09,0,0,28,26716325.59,8.496340758,8.689885075,8.476740908
2016-03-30,0.09,0.08,0.09,0,0,29,38439937.15,8.70213713,8.880981613,8.697237166
2016-03-31,0.09,0.08,0.09,0,0,30,38764838.86,8.800134983,8.819734843,8.660489256
2016-04-01,0.09,0.08,0.09,0,0,31,35541078.75,8.675186644,8.861380581,8.609038539
2016-04-04,0.09,0.08,0.09,0,0,32,40199178.22,8.929979378,8.97652763,8.736435023
2016-04-05,0.09,0.08,0.09,0,0,33,34650844.93,8.692336731,8.839332841,8.658037919
2016-04-06,0.09,0.08,0.09,0,0,34,46264260.1,8.648237548,8.775633797,8.484092975
2016-04-07,0.09,0.08,0.09,0,0,35,38583218.24,8.714383986,8.792781519,8.64333593
2016-04-08,0.09,0.08,0.09,0,0,36,26116704.91,8.751136738,8.807484928,8.6506898
2016-04-11,0.09,0.08,0.09,0,0,37,39544468.51,8.787882345,8.934878433,8.760933016
2016-04-12,0.09,0.08,0.09,0,0,38,29874780.15,8.819733523,8.831982966,8.609039739
2016-04-13,0.09,0.08,0.09,0,0,39,35788429.78,8.819733135,9.003477576,8.819733135
2016-04-14,0.09,0.08,0.09,0,0,40,42507812.01,8.976529244,9.064726735,8.939780913
2016-04-15,0.09,0.08,0.09,0,0,41,44590329.91,9.023077196,9.177421849,8.993677413
2016-04-18,0.09,0.08,0.09,0,0,42,31360140.3,9.079423365,9.079423365,8.969176542
2016-04-19,0.09,0.08,0.09,0,0,43,31547079.61,9.091674294,9.108823699,8.839332249
2016-04-20,0.09,0.08,0.09,0,0,44,20426329.47,8.880982521,8.983878973,8.871182591
2016-04-21,0.09,0.08,0.09,0,0,45,18192388.59,8.932428809,8.974078031,8.880980594
2016-04-22,0.09,0.08,0.09,0,0,46,22810891.36,8.949580047,9.010828202,8.856483525
2016-04-25,0.09,0.08,0.09,0,0,47,19589569.58,8.888332,8.978979943,8.863833112
2016-04-26,0.09,0.08,0.09,0,0,48,21892096.05,8.983875629,9.086772978,8.898128618
2016-04-27,0.09,0.08,0.09,0,0,49,35959867.78,8.915279044,9.145572647,8.89812964
2016-04-28,0.09,0.08,0.09,0,0,50,38901582.51,9.084326206,9.138223943,8.846683081
2016-04-29,0.09,0.08,0.09,0,0,51,32848334.72,8.831984217,8.851584077,8.609040959
2016-05-02,0.09,0.08,0.09,0,0,52,26130990.46,8.78788527,8.87363325,8.746236972
2016-05-03,0.09,0.08,0.09,0,0,53,22860286.7,8.719284996,8.756034253,8.638437005
2016-05-04,0.09,0.08,0.09,0,0,54,53651018.94,8.609038097,8.616387575,8.427744133
2016-05-05,0.09,0.08,0.09,0,0,55,25193009,8.586989361,8.667837358,8.503691851
2016-05-06,0.09,0.08,0.09,0,0,56,18698525.81,8.552690782,8.677636585,8.535541377
2016-05-09,0.09,0.08,0.09,0,0,57,34014910.37,8.677636059,8.714385317,8.572290117
2016-05-10,0.09,0.08,0.09,0,0,58,27518787.41,8.697238232,8.82463451,8.613940702
2016-05-11,0.09,0.08,0.09,0,1,59,33488361.8,8.836882116,8.932429071,8.787883414
2016-05-12,0.09,0.08,0.08,0,1,60,68424528.83,8.898129447,8.937328218,8.557589948
2016-05-13,0.1,0.09,0.08,0.01,1,1,215338703.9,9.601261667,10.0446987,9.554713399
2016-05-16,0.1,0.09,0.08,0.01,0,2,99291983.45,9.963848108,10.48568258,9.931999744
2016-05-17,0.1,0.09,0.08,0.01,0,3,64123575.17,10.28968828,10.43178443,10.15739206
2016-05-18,0.1,0.09,0.08,0.01,0,4,55213097.57,10.28968895,10.74292488,10.28968895
2016-05-19,0.1,0.09,0.08,0.01,0,5,40703276.24,10.58122849,10.745374,10.56652954
2016-05-20,0.1,0.09,0.08,0.01,0,6,39907732.99,10.73557647,10.90462104,10.71842706
2016-05-23,0.1,0.09,0.08,0.01,0,7,42209032.21,10.90707009,10.94871838,10.81152313
2016-05-24,0.1,0.09,0.08,0.01,0,8,42318737.62,10.91083007,11.17610961,10.88135488
2016-05-25,0.1,0.09,0.08,0.01,0,9,46622805.04,11.17610683,11.22277595,11.00662335
2016-05-26,0.1,0.09,0.08,0.01,0,10,31548012.27,11.11470263,11.29401153,11.08277063
2016-05-27,0.1,0.09,0.08,0.01,0,11,28235287.7,11.22523662,11.29155651,11.18839192
2016-05-31,0.1,0.09,0.08,0.01,0,12,41986519.8,11.32348898,11.50034204,11.31612041
2016-06-01,0.1,0.09,0.08,0.01,0,13,39402134.27,11.42174043,11.60841793,11.38735254
2016-06-02,0.1,0.09,0.08,0.01,0,14,33506663.12,11.55928962,11.67719132,11.44629968
2016-06-03,0.1,0.09,0.08,0.01,0,15,46928137.87,11.46595028,11.48068834,11.21540884
2016-06-06,0.1,0.09,0.08,0.01,0,16,32825147.41,11.44629948,11.53472598,11.2989226
2016-06-07,0.1,0.09,0.08,0.01,0,17,19684173.51,11.42665208,11.49051516,11.37507026
2016-06-08,0.1,0.09,0.08,0.01,0,18,23879124.34,11.38243735,11.4241938,11.24979759
2016-06-09,0.1,0.09,0.08,0.01,0,19,48057068.57,11.30383741,11.65508666,11.27927397
2016-06-10,0.1,0.09,0.08,0.01,0,20,40714293.59,11.5003368,11.60350135,11.3333092
2016-06-13,0.1,0.09,0.08,0.01,0,21,48405155.95,11.36033165,11.71649358,11.36033165
2016-06-14,0.1,0.09,0.08,0.01,0,22,30365333.9,11.46595165,11.56911529,11.33822457
2016-06-15,0.1,0.09,0.08,0.01,0,23,30639324.33,11.61087276,11.73368716,11.48314568
2016-06-16,0.1,0.09,0.08,0.01,0,24,25084193.91,11.54700863,11.69929915,11.43401962
2016-06-17,0.1,0.09,0.08,0.01,0,25,47938182.57,11.69438905,11.69684492,11.42910945
2016-06-20,0.1,0.09,0.08,0.01,0,26,29899586,11.66000034,11.83193976,11.65263084
2016-06-21,0.1,0.09,0.08,0.01,0,27,21628980.63,11.73122984,11.76316185,11.59367833
2016-06-22,0.1,0.09,0.08,0.01,0,28,20622581.08,11.63543635,11.71158162,11.58139865
2016-06-23,0.1,0.09,0.08,0.01,0,29,30318106.89,11.71158092,11.92282183,11.70421236
2016-06-24,0.1,0.09,0.08,0.01,0,30,103579474.4,11.4217383,11.6329792,11.12698358
2016-06-27,0.1,0.09,0.08,0.01,0,31,45708002.41,11.13926394,11.22523456,10.9476738
2016-06-28,0.1,0.09,0.08,0.01,0,32,38871662.33,11.32348758,11.33576977,11.11961615
2016-06-29,0.1,0.09,0.08,0.01,0,33,32460767.55,11.37261414,11.54701037,11.34313894
2016-06-30,0.1,0.09,0.08,0.01,0,34,43860899.08,11.4782337,11.61824204,11.3848945
2016-07-01,0.1,0.09,0.08,0.01,0,35,22237620.79,11.48314617,11.63297989,11.42173897
2016-07-05,0.1,0.09,0.08,0.01,0,36,37768790.72,11.39717333,11.65017061,11.30629002
2016-07-06,0.1,0.09,0.08,0.01,0,37,27796420.48,11.54946391,11.77298603,11.49051259
2016-07-07,0.1,0.09,0.08,0.01,0,38,40243655.27,11.78281294,12.05054835,11.72877431
2016-07-08,0.1,0.09,0.08,0.01,0,39,49050848.81,12.13651783,12.54917425,12.0898487
2016-07-11,0.1,0.09,0.08,0.01,0,40,45676241.58,12.66953349,12.87094903,12.65479543
2016-07-12,0.1,0.09,0.08,0.01,0,41,44453260.66,12.92007324,13.08710088,12.75795828
2016-07-13,0.1,0.09,0.08,0.01,0,42,33038061.53,12.99376484,13.0674533,12.94463889
2016-07-14,0.1,0.09,0.08,0.01,0,43,32253144.14,13.03306267,13.21482743,12.92498541
2016-07-15,0.1,0.09,0.08,0.01,0,44,43624371.88,12.92989733,13.00358577,12.73339452
2016-07-18,0.1,0.09,0.08,0.01,0,45,25749425.64,13.10429503,13.12394578,12.96183082
2016-07-19,0.1,0.09,0.08,0.01,0,46,38946174.91,13.00358533,13.19763226,12.97902283
2016-07-20,0.1,0.09,0.08,0.01,0,47,30173578.36,13.19026703,13.38922576,13.13622839
2016-07-21,0.1,0.09,0.08,0.01,0,48,36773785.55,13.2885165,13.33027388,13.0281506
2016-07-22,0.1,0.09,0.08,0.01,0,49,32138742,13.11903312,13.42852497,13.02323805
2016-07-25,0.1,0.09,0.08,0.01,0,50,31808975.2,13.5095833,13.70854295,13.45063198
2016-07-26,0.1,0.09,0.08,0.01,0,51,52366414.11,13.79696983,13.98119144,13.77732001
2016-07-27,0.1,0.09,0.08,0.01,0,52,45462512.21,14.03031388,14.05487732,13.68643419
2016-07-28,0.1,0.09,0.08,0.01,0,53,22586520.77,13.80188195,13.90258973,13.7576687
2016-07-29,0.1,0.09,0.08,0.01,0,54,41687707.17,13.85100587,14.06224676,13.60292123
2016-08-01,0.1,0.09,0.08,0.01,0,55,30647880.38,14.08435154,14.13593335,13.84363549
2016-08-02,0.1,0.09,0.08,0.01,0,56,28777976.52,14.00084192,14.00821048,13.63239871
2016-08-03,0.1,0.09,0.08,0.01,0,57,30516370.88,13.74784504,13.82890206,13.67169977
2016-08-04,0.1,0.09,0.08,0.01,0,58,27756515.78,13.86820251,14.12120082,13.84118319
2016-08-05,0.1,0.09,0.08,0.01,0,59,37820077.07,14.21945086,14.30296469,14.1506751
2016-08-08,0.1,0.09,0.08,0.01,0,60,31049288.84,14.49210004,14.52648792,14.27594642
2016-08-09,0.1,0.09,0.08,0.01,0,61,37897033.35,14.49946336,14.60508379,14.42823175
2016-08-10,0.1,0.09,0.08,0.01,1,62,38242668.78,14.59280566,14.61491229,14.32507026
2016-08-11,0.1,0.09,0.1,0.01,1,63,69318431.91,14.44788319,14.72544394,14.418408
2016-08-12,0.15,0.14,0.1,0.07,1,1,145111647.5,15.20442317,15.56795368,14.89247448
2016-08-15,0.15,0.14,0.1,0.07,0,2,58350656.42,15.50163186,15.59742693,15.26091578
2016-08-16,0.15,0.14,0.1,0.07,0,3,29277109.2,15.4475925,15.47215594,15.32969081
2016-08-17,0.15,0.14,0.1,0.07,0,4,60580436.06,15.3763627,15.41075152,14.89984316
2016-08-18,0.15,0.14,0.1,0.07,0,5,33758664.45,14.99809444,15.27811111,14.93914311
2016-08-19,0.15,0.14,0.1,0.07,0,6,29674857.3,15.2461804,15.40829538,15.17986051
2016-08-22,0.15,0.14,0.1,0.07,0,7,24910354.64,15.33951745,15.37881802,15.15775174
2016-08-23,0.15,0.14,0.1,0.07,0,8,34517442.21,15.51297076,15.58187325,15.43668519
2016-08-24,0.15,0.14,0.1,0.07,0,9,30320044.11,15.53512133,15.54250347,15.17092092
2016-08-25,0.15,0.14,0.1,0.07,0,10,41249758.35,15.2472059,15.25458898,14.95190798
2016-08-26,0.15,0.14,0.1,0.07,0,11,30480154.08,15.18076327,15.35056006,15.0601839
2016-08-29,0.15,0.14,0.1,0.07,0,12,27902550.92,15.32595199,15.38747235,15.22998037
2016-08-30,0.15,0.14,0.1,0.07,0,13,29009097.34,15.23490096,15.31610828,15.12416413
2016-08-31,0.15,0.14,0.1,0.07,0,14,39473112.47,15.19552836,15.23736175,15.05034028
2016-09-01,0.15,0.14,0.1,0.07,0,15,43531527.44,15.1069381,15.59664054,15.09463422
2016-09-02,0.15,0.14,0.1,0.07,0,16,32829379.56,15.5720313,15.58925693,15.21275267
2016-09-06,0.15,0.14,0.1,0.07,0,17,31169759.91,15.44161156,15.53266144,15.36286557
2016-09-07,0.15,0.14,0.1,0.07,0,18,40432559.61,15.48343988,15.55972544,15.21521208
2016-09-08,0.15,0.14,0.1,0.07,0,19,32083691.4,15.28903823,15.43914804,15.11431972
2016-09-09,0.15,0.14,0.1,0.07,0,20,70887118.96,15.24474163,15.33086974,14.51880137
2016-09-12,0.15,0.14,0.1,0.07,0,21,60778670.31,14.45236024,14.97897428,14.10538551
2016-09-13,0.15,0.14,0.1,0.07,0,22,47928046.96,14.91253133,15.08478849,14.64922433
2016-09-14,0.15,0.14,0.1,0.07,0,23,32412852.88,14.767344,14.91253206,14.64430331
2016-09-15,0.15,0.14,0.1,0.07,0,24,52341623.34,14.88792476,15.44406831,14.85347351
2016-09-16,0.15,0.14,0.1,0.07,0,25,91681438.1,15.48098314,15.56465087,15.28657858
2016-09-19,0.15,0.14,0.1,0.07,0,26,42377032.44,15.62616969,16.0592735,15.55480586
2016-09-20,0.15,0.14,0.1,0.07,0,27,33638459.31,15.84764414,15.84764414,15.43914901
2016-09-21,0.15,0.14,0.1,0.07,0,28,34156587.03,15.57202929,15.99036876,15.56956889
2016-09-22,0.15,0.14,0.1,0.07,0,29,31364821.24,16.05435184,16.10356925,15.9091647
2016-09-23,0.15,0.14,0.1,0.07,0,30,28052908.75,16.01990095,16.06665702,15.91162639
2016-09-26,0.15,0.14,0.1,0.07,0,31,23370311.7,15.80088915,15.89686077,15.6335537
2016-09-27,0.15,0.14,0.1,0.07,0,32,40916552.9,15.77135192,16.39886008,15.76396978
2016-09-28,0.15,0.14,0.1,0.07,0,33,32488019.69,16.39886974,16.44562582,16.22415212
2016-09-29,0.15,0.14,0.1,0.07,0,34,34204541.02,16.40624387,16.63756095,16.25367463
2016-09-30,0.15,0.14,0.1,0.07,0,35,43677815.69,16.6769387,17.02637578,16.57850763
2016-10-03,0.15,0.14,0.1,0.07,0,36,24645910.39,16.86149633,17.10511826,16.81474214
2016-10-04,0.15,0.14,0.1,0.07,0,37,28610859.18,16.86888004,17.15187214,16.68185766
2016-10-05,0.15,0.14,0.1,0.07,0,38,31030372.64,16.95009161,17.12234977,16.73846139
2016-10-06,0.15,0.14,0.1,0.07,0,39,36594800.14,16.58834872,16.69170246,16.30535472
2016-10-07,0.15,0.14,0.1,0.07,0,40,29081841.59,16.68185765,16.72615238,16.40378636
2016-10-10,0.15,0.14,0.1,0.07,0,41,29246016.2,16.53666793,16.62525737,16.35702957
2016-10-11,0.15,0.14,0.1,0.07,0,42,39472713.73,16.45792224,16.48253188,16.14786105
2016-10-12,0.15,0.14,0.1,0.07,0,43,42660686.68,16.20691883,16.43331324,16.07157333
2016-10-13,0.15,0.14,0.1,0.07,0,44,39632811.59,16.15524799,16.19216059,15.67538897
2016-10-14,0.15,0.14,0.1,0.07,0,45,33590093.7,16.27829034,16.38902625,16.14294477
2016-10-17,0.15,0.14,0.1,0.07,0,46,19843837.7,16.23645371,16.389023,16.1232546
2016-10-18,0.15,0.14,0.1,0.07,0,47,27366139.74,16.36933881,16.48499741,16.30289764
2016-10-19,0.15,0.14,0.1,0.07,0,48,20222978.52,16.28075003,16.43331933,16.19708136
2016-10-20,0.15,0.14,0.1,0.07,0,49,31705356.74,16.54897717,16.72123343,16.31520055
2016-10-21,0.15,0.14,0.1,0.07,0,50,28395887.73,16.60803362,16.64986888,16.46284649
2016-10-24,0.15,0.14,0.1,0.07,0,51,34524766.46,16.73352955,17.42009665,16.73106822
2016-10-25,0.15,0.14,0.1,0.07,0,52,40378919.1,17.37088348,17.79168428,17.28721671
2016-10-26,0.15,0.14,0.1,0.07,0,53,33910734.28,17.53821852,17.9516353,17.5209929
2016-10-27,0.15,0.14,0.1,0.07,0,54,39485302.93,17.8925809,17.92703215,17.32167205
2016-10-28,0.15,0.14,0.1,0.07,0,55,29548756.64,17.47670164,17.74247002,17.3315145
2016-10-31,0.15,0.14,0.1,0.07,0,56,25640698.59,17.42010527,17.62681278,17.41026179
2016-11-01,0.15,0.14,0.1,0.07,0,57,48075969.94,17.57513018,17.67110176,16.80489621
2016-11-02,0.15,0.14,0.1,0.07,0,58,30055916.11,17.12233983,17.35365501,16.89102277
2016-11-03,0.15,0.14,0.1,0.07,0,59,31459501.33,16.99930767,17.01407195,16.3988683
2016-11-04,0.15,0.14,0.1,0.07,0,60,33401553.56,16.61295369,16.91317326,16.38409794
2016-11-07,0.15,0.14,0.1,0.07,0,61,49534425.46,17.11496105,17.6489572,17.10265623
2016-11-08,0.15,0.14,0.1,0.07,0,62,43672940.37,17.60466635,17.66126403,17.34874143
2016-11-09,0.15,0.14,0.1,0.07,1,63,46380176.04,17.03621816,17.4471737,16.91071611
2016-11-10,0.15,0.14,0.21,0.07,1,64,88312253.91,17.59235627,17.59481761,16.42839246
2016-11-11,0.22,0.21,0.21,0.04,1,1,220998433.9,19.5659312,21.84464344,19.31738848
2016-11-14,0.22,0.21,0.21,0.04,0,2,137027406.3,21.6773122,21.70192185,20.57732979
2016-11-15,0.22,0.21,0.21,0.04,0,3,63606181.97,20.74220367,21.51982,20.65361421
2016-11-16,0.22,0.21,0.21,0.04,0,4,100371652.6,21.49275136,22.77729674,21.24913127
2016-11-17,0.22,0.21,0.21,0.04,0,5,84625229.15,22.71577904,23.32606188,22.30728479
2016-11-18,0.22,0.21,0.21,0.04,0,6,58523309.23,22.73546376,23.21286235,22.59027662
2016-11-21,0.22,0.21,0.21,0.04,0,7,44338580.32,23.1537982,23.21777989,22.7379219
2016-11-22,0.22,0.21,0.21,0.04,0,8,33562876.36,22.95939648,23.06767102,22.73300015
2016-11-23,0.22,0.21,0.21,0.04,0,9,44962090.63,23.09727922,23.47434717,22.86315074
2016-11-25,0.22,0.21,0.21,0.04,0,10,19838112.92,23.2697946,23.43738058,23.0208816
2016-11-28,0.22,0.21,0.21,0.04,0,11,28275121.3,23.13425008,23.34866026,23.06770756
2016-11-29,0.22,0.21,0.21,0.04,0,12,45097206.2,23.16628652,23.27472506,22.80400493
2016-11-30,0.22,0.21,0.21,0.04,0,13,44684551.32,23.06770355,23.20571673,22.69802881
2016-12-01,0.22,0.21,0.21,0.04,0,14,105044066.6,22.69803566,22.71528708,20.89155743
2016-12-02,0.22,0.21,0.21,0.04,0,15,48518187.07,21.2562997,21.88474757,20.97781204
2016-12-05,0.22,0.21,0.21,0.04,0,16,61095998.13,22.1780221,22.8237214,21.93403727
2016-12-06,0.22,0.21,0.21,0.04,0,17,50598132.51,22.72513649,23.09974125,22.56740877
2016-12-07,0.22,0.21,0.21,0.04,0,18,48773006.39,22.88040297,23.48667125,22.6980306
2016-12-08,0.22,0.21,0.21,0.04,0,19,38704015.74,23.4595646,23.811988,22.93216201
2016-12-09,0.22,0.21,0.21,0.04,0,20,38781924.47,23.21557641,23.23282783,22.35546691
2016-12-12,0.22,0.21,0.21,0.04,0,21,60999428.73,22.14351856,22.16816317,21.57422001
2016-12-13,0.22,0.21,0.21,0.04,0,22,39338237.06,22.20266008,22.74485073,22.19280374
2016-12-14,0.22,0.21,0.21,0.04,0,23,99815435.28,22.80647022,23.93274601,22.56741356
2016-12-15,0.22,0.21,0.21,0.04,0,24,75730208.4,23.88099276,24.63020059,23.80705705
2016-12-16,0.22,0.21,0.21,0.04,0,25,110522263.6,24.60309323,24.81750344,24.08554883
2016-12-19,0.22,0.21,0.21,0.04,0,26,75538294.67,24.57104746,25.2487845,24.39853333
2016-12-20,0.22,0.21,0.21,0.04,0,27,86027231.9,25.77372771,26.15572388,25.660361
2016-12-21,0.22,0.21,0.21,0.04,0,28,58443522.58,26.03496675,26.11136562,25.55931838
2016-12-22,0.22,0.21,0.21,0.04,0,29,72896361.92,26.32577662,26.83099964,26.25430593
2016-12-23,0.22,0.21,0.21,0.04,0,30,65702207.91,26.21733552,27.07005182,26.19022589
2016-12-27,0.22,0.21,0.21,0.04,0,31,121147569.5,27.61716929,28.92335424,27.41015232
2016-12-28,0.22,0.21,0.21,0.04,0,32,232883466.4,29.47540406,29.55673297,26.78663696
2016-12-29,0.22,0.21,0.21,0.04,0,33,220670440.9,25.85259103,27.47669473,25.3350467
2016-12-30,0.22,0.21,0.21,0.04,0,34,123040454.7,27.44218897,27.5826653,26.19761842
2017-01-03,0.22,0.21,0.21,0.04,0,35,152363245.8,25.72936535,26.21487186,24.49218602
2017-01-04,0.22,0.21,0.21,0.04,0,36,121649493.9,25.48291527,26.00045959,25.02205337
2017-01-05,0.22,0.21,0.21,0.04,0,37,99847488.52,25.76140402,26.07932457,24.90375954
2017-01-06,0.22,0.21,0.21,0.04,0,38,83470936.55,25.34736695,25.69239712,24.94072432
2017-01-09,0.22,0.21,0.21,0.04,0,39,92944660.87,25.507562,26.61658644,25.507562
2017-01-10,0.22,0.21,0.21,0.04,0,40,89360987.81,26.56975526,26.90985723,26.03249456
2017-01-11,0.22,0.21,0.21,0.04,0,41,53323625.84,26.12368492,26.17297414,25.66775306
2017-01-12,0.22,0.21,0.21,0.04,0,42,63462805.3,25.68747058,25.80330044,25.04423628
2017-01-13,0.22,0.21,0.21,0.04,0,43,46441506.27,25.53219905,25.87722915,25.39911594
2017-01-17,0.22,0.21,0.21,0.04,0,44,58897584.82,25.3843329,25.43362211,24.78545973
2017-01-18,0.22,0.21,0.21,0.04,0,45,66385118.67,24.70412861,25.4410149,24.425641
2017-01-19,0.22,0.21,0.21,0.04,0,46,65416146.52,25.40158676,26.23705163,25.37940717
2017-01-20,0.22,0.21,0.21,0.04,0,47,49911165.1,26.14340234,26.32084654,25.41391096
2017-01-23,0.22,0.21,0.21,0.04,0,48,37523249.61,25.58149729,26.09904164,25.5568508
2017-01-24,0.22,0.21,0.21,0.04,0,49,43421808.18,26.00046376,26.51307999,25.8525942
2017-01-25,0.22,0.21,0.21,0.04,0,50,53029057.03,26.87535041,26.93696286,26.20500668
2017-01-26,0.22,0.21,0.21,0.04,0,51,46540913.22,26.59193668,27.0971577,26.29619576
2017-01-27,0.22,0.21,0.21,0.04,0,52,47879525.8,27.0922276,27.57526901,26.82606136
2017-01-30,0.22,0.21,0.21,0.04,0,53,50314893.53,27.3362214,27.35840287,26.59440858
2017-01-31,0.22,0.21,0.21,0.04,0,54,36798153.68,26.85071202,27.12180838,26.66587462
2017-02-01,0.22,0.21,0.21,0.04,0,55,59850309.31,27.25242532,28.12485803,27.07498113
2017-02-02,0.22,0.21,0.21,0.04,0,56,49020116.6,27.92276787,28.52410421,27.61716871
2017-02-03,0.22,0.21,0.21,0.04,0,57,37811344.77,28.45263368,28.56353723,28.07063755
2017-02-06,0.22,0.21,0.21,0.04,0,58,51406806.76,28.09528331,28.91596177,28.09528331
2017-02-07,0.22,0.21,0.21,0.04,0,59,75697353.72,29.25359414,29.80071306,29.0564354
2017-02-08,0.22,0.21,0.21,0.04,1,60,45605624.54,29.17966436,29.40393276,28.68183458
2017-02-09,0.22,0.21,0.25,0.04,1,61,85470525.97,29.29303168,29.3423209,28.48960458
2017-02-10,0.19,0.16,0.25,0.04,1,1,167487647.2,29.55672662,29.74649215,27.75024901
2017-02-13,0.19,0.16,0.25,0.04,0,2,119773245.2,27.94494994,28.09035634,26.66587454
2017-02-14,0.19,0.16,0.25,0.04,0,3,86288571.73,26.61411182,27.14644426,26.19514793
2017-02-15,0.19,0.16,0.25,0.04,0,4,37839344.54,26.83838678,27.060192,26.55743413
2017-02-16,0.19,0.16,0.25,0.04,0,5,65649860.23,26.95915193,26.97147518,26.03989494
2017-02-17,0.19,0.16,0.25,0.04,0,6,57186071.16,26.29620074,26.47118181,25.82548246
2017-02-21,0.19,0.16,0.25,0.04,0,7,55990296.94,26.67326755,27.41261708,26.67080252
2017-02-22,0.19,0.16,0.25,0.04,0,8,43946586.56,27.49410093,27.58787128,27.14123274
2017-02-23,0.19,0.16,0.25,0.04,0,9,161379709.2,26.03327345,26.25289049,24.59712517
2017-02-24,0.19,0.16,0.25,0.04,0,10,104342304.3,23.95307963,25.16961089,23.61501653
2017-02-27,0.19,0.16,0.25,0.04,0,11,72479071.61,25.2189619,25.91482752,25.06103508
2017-02-28,0.19,0.16,0.25,0.04,0,12,63356889.11,25.86053815,25.95924098,24.86855846
2017-03-01,0.19,0.16,0.25,0.04,0,13,51143021.22,25.61131821,25.75444,24.94999881
2017-03-02,0.19,0.16,0.25,0.04,0,14,76423360.41,25.23624017,25.37689383,24.40218888
2017-03-03,0.19,0.16,0.25,0.04,0,15,87604249.83,24.32321786,24.37256928,23.74333022
2017-03-06,0.19,0.16,0.25,0.04,0,16,89516618.23,23.92593525,24.20724251,23.48423304
2017-03-07,0.19,0.16,0.25,0.04,0,17,61132049.57,24.10113734,24.56011277,23.97282249
2017-03-08,0.19,0.16,0.25,0.04,0,18,64709605.11,24.84882126,24.9968793,24.29854552
2017-03-09,0.19,0.16,0.25,0.04,0,19,48433528.96,24.16035821,24.5403683,24.03450963
2017-03-10,0.19,0.16,0.25,0.04,0,20,50629999.3,24.57984515,24.69828929,24.27632852
2017-03-13,0.19,0.16,0.25,0.04,0,21,78429780.34,24.56257617,25.23129788,24.55517365
